transaction_id,account_id,transaction_date,transaction_time,amount,debit_credit,status,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_id,customer_id,loan_type,payment_type,is_recovery_attempt
TXNL20230020078,ACC0099673,2023-11-01,02:17:16,65.71,Debit,Completed,Loan Payment - LN2023DIG009331,False,,2.5,,Automated,LN2023DIG009331,IND23010586,Personal Loan,standard_payment,False
TXNL20230020079,ACC0099673,2023-12-01,03:44:07,65.71,Debit,Completed,Loan Payment - LN2023DIG009331,False,,2.5,,Automated,LN2023DIG009331,IND23010586,Personal Loan,standard_payment,False
TXNL20230020080,ACC0099673,2023-08-27,,66.35,Debit,Completed,Loan Payment - LN2023BRM009332,False,,2.5,,Automated,LN2023BRM009332,IND23010586,Personal Loan,standard_payment,False
TXNL20230020081,ACC0099673,2023-09-27,04:18:55,66.35,Debit,Completed,Loan Payment - LN2023BRM009332,False,,2.5,,Automated,LN2023BRM009332,IND23010586,Personal Loan,standard_payment,False
TXNL20230020082,ACC0099673,2023-10-27,05:59:15,66.35,Debit,Completed,Loan Payment - LN2023BRM009332,False,,2.5,,Online,LN2023BRM009332,IND23010586,Personal Loan,standard_payment,False
TXNL20230020083,ACC0099673,2023-11-27,04:18:34,66.35,Debit,Completed,Loan Payment - LN2023BRM009332,False,,2.5,,Automated,LN2023BRM009332,IND23010586,Personal Loan,standard_payment,False
TXNL20230020084,ACC0099673,2023-12-27,03:21:48,66.35,Debit,Completed,Loan Payment - LN2023BRM009332,False,,2.5,,Mobile,LN2023BRM009332,IND23010586,Personal Loan,standard_payment,False
TXNL20230020085,ACC0095668,2023-12-26,02:25:45,2408.35,Debit,Completed,Loan Payment - LN2023DIG009334,False,,2.5,,ONLINE,LN2023DIG009334,IND23010587,Home Loan,standard_payment,False
TXNL20230020086,ACC0084416,2023-11-27,02:28:49,430.19,Debit,Completed,Loan Payment - LN2023APP009337,False,,2.5,,Automated,LN2023APP009337,IND23010590,Personal Loan,standard_payment,False
TXNL20230020087,ACC0084416,2023-12-27,04:29:17,430.19,Debit,Completed,Loan Payment - LN2023APP009337,Yes,,2.5,,Automated,LN2023APP009337,IND23010590,Personal Loan,standard_payment,False
TXNL20230020088,ACC0084416,2023-11-27,05:13:29,724.99,Debit,Completed,Loan Payment - LN2023LMF009338,False,,2.5,,Online,LN2023LMF009338,IND23010590,Home Loan,standard_payment,False
TXNL20230020089,ACC0084416,2023-12-27,02:54:39,724.99,Debit,Completed,Loan Payment - LN2023LMF009338,False,,2.5,,Online,LN2023LMF009338,IND23010590,Home Loan,standard_payment,False
TXNL20230020090,ACC0095709,2023-12-01,02:45:34,297.78,Debit,Completed,Loan Payment - LN2023BRM009339,true,,2.5,,Automated,LN2023BRM009339,IND23010591,Personal Loan,standard_payment,False
TXNL20230020091,ACC0108992,2023-08-02,04:37:49,292.26,Debit,Completed,Loan Payment - LN2023DIG009340,False,,2.5,,Automated,LN2023DIG009340,IND23010592,Home Loan,standard_payment,False
 TXNL20230020092 ,ACC0108992,2023-09-02,02:04:05,292.26,Debit,Completed,Loan Payment - LN2023DIG009340,False,,2.5,,Automated,LN2023DIG009340,IND23010592,Home Loan,standard_payment,False
TXNL20230020093,ACC0108992,2023-10-02,04:41:16,292.26,Debit,Completed,Loan Payment - LN2023DIG009340,False,,2.5,,Automated,LN2023DIG009340,IND23010592,Home Loan,standard_payment,False
TXNL20230020094,ACC0108992,2023-11-02,01:11:26,292.26,Debit,Completed,Loan Payment - LN2023DIG009340,False,,2.5,,Online,LN2023DIG009340,IND23010592,Home Loan,standard_payment,False
TXNL20230020095,ACC0108992,2023-12-02,04:49:15,292.26,Debit,Completed,Loan Payment - LN2023DIG009340,False,,2.5,,Automated,LN2023DIG009340,IND23010592,Home Loan,standard_payment,False
TXNL20230020096,ACC0099253,2023-12-27,03:31:21,138.66,Debit,Failed,Loan Payment - LN2023DIG009341,False,,2.5,,,LN2023DIG009341,IND23010593,Vehicle Loan,standard_payment,False
TXNL20230020097,ACC0099253,2023-12-27,02:29:31,427.74,Debit,Completed,Loan Payment - LN2023DIG009342,False,,2.5,,Automated,LN2023DIG009342,IND23010593,Home Loan,standard_payment,False
TXNL20230020098,ACC0091585,2023-06-27,02:06:33,226.18,Debit,Completed,Loan Payment - LN2023LMF009343,False,,2.5,,Automated,LN2023LMF009343,IND23010595,Vehicle Loan,standard_payment,False
TXNL20230020099,ACC0091585,2023-07-27,04:54:24,226.18,Debit,Completed,Loan Payment - LN2023LMF009343,False,,2.5,,Automated,LN2023LMF009343,IND23010595,Vehicle Loan,standard_payment,False
TXNL20230020100,ACC0091585,2023-08-27,05:35:27,226.18,Debit,Completed,Loan Payment - LN2023LMF009343,False,,2.5,,Online,LN2023LMF009343,IND23010595,Vehicle Loan,standard_payment,False
TXNL20230020101,ACC0091585,2023-09-27,03:57:02,226.18,Debit,Failed,Loan Payment - LN2023LMF009343,False,,2.5,,Automated,LN2023LMF009343,IND23010595,Vehicle Loan,standard_payment,False
TXNL20230020102,ACC0091585,2023-10-27,03:47:29,226.18,Debit,Completed,Loan Payment - LN2023LMF009343,False,,2.5,,Automated,LN2023LMF009343,IND23010595,Vehicle Loan,standard_payment,False
TXNL20230020103,ACC0091585,2023-11-27,03:19:59,226.18,Debit,Completed,Loan Payment - LN2023LMF009343,False,,2.5,,Automated,LN2023LMF009343,IND23010595,Vehicle Loan,standard_payment,False
TXNL20230020104,ACC0091585,2023-12-27,04:31:18,226.18,Debit,Completed,Loan Payment - LN2023LMF009343,False,,2.5,,Automated,LN2023LMF009343,IND23010595,Vehicle Loan,standard_payment,False
TXNL20230020105,ACC0095377,2023-10-28,03:18:21,75.85,Debit,Completed,Loan Payment - LN2023DIG009344,False,,2.5,,Online,LN2023DIG009344,IND23010597,Vehicle Loan,standard_payment,False
TXNL20230020106,ACC0095377,2023-11-28,02:55:24,75.85,Debit,Completed,Loan Payment - LN2023DIG009344,False,,2.5,,Automated,LN2023DIG009344,IND23010597,Vehicle Loan,standard_payment,False
TXNL20230020107,ACC0095377,2023-12-28,03:54:31,75.85,Debit,Completed,Loan Payment - LN2023DIG009344,False,,2.5,,Mobile,LN2023DIG009344,IND23010597,Vehicle Loan,standard_payment,False
TXNL20230020108,ACC0077783,2023-12-28,03:46:20,775.36,Debit,Completed,Loan Payment - LN2023DIG009346,False,,2.5,,Automated,LN2023DIG009346,IND23010601,Vehicle Loan,standard_payment,False
TXNL20230020109,ACC0100161,2023-08-28,03:24:15,230.33,Debit,Completed,Loan Payment - LN2023APP009347,False,,2.5,,Automated,LN2023APP009347,IND23010602,Personal Loan,standard_payment,False
TXNL20230020110,ACC0100161,2023-09-28,01:41:27,230.33,Debit,Completed,Loan Payment - LN2023APP009347,False,,2.5,,Online,LN2023APP009347,IND23010602,Personal Loan,standard_payment,False
TXNL20230020111,ACC0100161,2023-10-28,03:55:52,230.33,Debit,Completed,Loan Payment - LN2023APP009347,False,,2.5,,Automated,LN2023APP009347,IND23010602,Personal Loan,standard_payment,False
TXNL20230020112,ACC0100161,2023-11-28,01:57:34,230.33,Debit,Completed,Loan Payment - LN2023APP009347,False,,2.5,,,LN2023APP009347,IND23010602,Personal Loan,standard_payment,False
TXNL20230020113,ACC0100161,2023-12-28,02:55:25,230.33,Debit,Completed,Loan Payment - LN2023APP009347,False,,2.5,,Automated,LN2023APP009347,IND23010602,Personal Loan,standard_payment,False
TXNL20230020114,ACC0100161,2023-06-02,04:26:53,193.18,Debit,Completed,Loan Payment - LN2023APP009348,False,,2.5,,Automated,LN2023APP009348,IND23010602,Vehicle Loan,standard_payment,False
TXNL20230020115,ACC0100161,2023-07-02,03:16:39,193.18,Debit,Completed,Loan Payment - LN2023APP009348,False,,2.5,,Automated,LN2023APP009348,IND23010602,Vehicle Loan,standard_payment,False
TXNL20230020116,ACC0100161,2023-08-02,02:36:43,0,Debit,Completed,Loan Payment - LN2023APP009348,False,,2.5,,Automated,LN2023APP009348,IND23010602,Vehicle Loan,standard_payment,False
TXNL20230020117,ACC0100161,2023-09-02,02:38:05,193.18,Debit,Completed,Loan Payment - LN2023APP009348,False,,2.5,,Automated,LN2023APP009348,IND23010602,Vehicle Loan,standard_payment,False
TXNL20230020118,ACC0100161,2023-10-02,,193.18,Debit,Completed,Loan Payment - LN2023APP009348,False,,2.5,,Automated,LN2023APP009348,IND23010602,Vehicle Loan,standard_payment,False
TXNL20230020119,ACC0100161,2023-11-02,02:39:23,193.18,Debit,Completed,Loan Payment - LN2023APP009348,False,,2.5,,Automated,LN2023APP009348,IND23010602,Vehicle Loan,standard_payment,False
TXNL20230020120,ACC0100161,2023-12-02,03:03:44,202.84,Debit,Completed,Loan Payment - LN2023APP009348- Late Payment (Fee: R9.66),False,,2.5,,Mobile,LN2023APP009348,IND23010602,Vehicle Loan,late_payment,False
TXNL20230020121,ACC0097276,2023-10-27,01:09:07,217.2,Debit,Completed,  Loan Payment - LN2023BRM009350  ,True,,10.0,,Online,LN2023BRM009350,IND23010603,Vehicle Loan,standard_payment,False
TXNL20230020122,ACC0097276,2023-11-27,04:16:01,217.2,Debit,Completed,Loan Payment - LN2023BRM009350,False,,2.5,,Automated,LN2023BRM009350,IND23010603,Vehicle Loan,standard_payment,False
TXNL20230020123,ACC0097276,2023-12-27,04:21:29,217.2,Debit,Completed,Loan Payment - LN2023BRM009350,False,,2.5,,Automated,LN2023BRM009350,IND23010603,Vehicle Loan,standard_payment,False
TXNL20230020123,ACC0095391,2023-11-26,03:10:02,3229.8,Debit,Completed,Loan Payment - LN2023APP009351,False,,2.5,,Automated,LN2023APP009351,IND23010604,Home Loan,standard_payment,False
TXNL20230020125,ACC0095391,2023-12-26,02:00:56,3229.8,Debit,Completed,Loan Payment - LN2023APP009351,False,,2.5,,Automated,LN2023APP009351,IND23010604,Home Loan,standard_payment,False
TXNL20230020126,ACC0096778,2023-10-28,04:35:48,168.2,Debit,Completed,Loan Payment - LN2023BRM009352,False,,2.5,,Automated,LN2023BRM009352,IND23010605,Personal Loan,standard_payment,False
TXNL20230020127,ACC0096778,2023-11-28,03:29:11,168.2,Debit,Completed,  Loan Payment - LN2023BRM009352  ,False,,2.5,,Automated,LN2023BRM009352,IND23010605,Personal Loan,standard_payment,False
TXNL20230020128,ACC0096778,2023-12-28,03:00:23,168.2,Debit,Cancelled,Loan Payment - LN2023BRM009352,False,,2.5,,Automated,LN2023BRM009352,IND23010605,Personal Loan,standard_payment,False
TXNL20230020129,ACC0091044,2023-06-27,02:44:09,300.63,Debit,Completed,Loan Payment - LN2023DIG009353,False,,2.5,,Automated,LN2023DIG009353,IND23010606,Vehicle Loan,standard_payment,False
TXNL20230020130,ACC0091044,2023-07-27,04:40:27,300.63,Debit,Completed,Loan Payment - LN2023DIG009353,False,,2.5,,Automated,LN2023DIG009353,IND23010606,Vehicle Loan,standard_payment,False
TXNL20230020131,ACC0091044,2023-08-27,03:48:58,300.63,Debit,Completed,Loan Payment - LN2023DIG009353,False,,2.5,,Online,LN2023DIG009353,IND23010606,Vehicle Loan,standard_payment,False
TXNL20230020132,ACC0091044,2023-09-27,02:51:37,300.63,Debit,Completed,Loan Payment - LN2023DIG009353,False,,2.5,,Automated,LN2023DIG009353,IND23010606,Vehicle Loan,standard_payment,False
TXNL20230020133,ACC0091044,2023-10-27,02:44:41,300.63,Debit,Completed,Loan Payment - LN2023DIG009353,False,,2.5,,Automated,LN2023DIG009353,IND23010606,Vehicle Loan,standard_payment,False
TXNL20230020134,ACC0091044,2023-11-27,04:47:10,300.63,Debit,Completed,Loan Payment - LN2023DIG009353,False,,2.5,,Automated,LN2023DIG009353,IND23010606,Vehicle Loan,standard_payment,False
TXNL20230020135,ACC0091044,2023-12-27,04:41:07,300.63,Debit,Completed,Loan Payment - LN2023DIG009353,False,,2.5,,Automated,LN2023DIG009353,IND23010606,Vehicle Loan,standard_payment,False
TXNL20230020136,ACC0109230,2023-11-26,04:10:42,66.67,Debit,Completed,Loan Payment - LN2023LMF009355,False,,2.5,,Automated,LN2023LMF009355,IND23010607,Home Loan,standard_payment,False
TXNL20230020137,ACC0109230,2023-12-26,03:41:28,66.67,Debit,Completed,Loan Payment - LN2023LMF009355,False,,2.5,,Automated,LN2023LMF009355,IND23010607,Home Loan,standard_payment,False
TXNL20230020138,ACC0098681,2023-12-28,04:33:36,481.78,Debit,Completed,Loan Payment - LN2023DIG009357,False,,2.5,,Automated,LN2023DIG009357,IND23010609,Home Loan,standard_payment,False
TXNL20230020139,ACC0098681,2023-10-27,03:50:40,366.44,Debit,Completed,Loan Payment - LN2023DIG009358,False,,2.5,,Automated,LN2023DIG009358,IND23010609,Vehicle Loan,standard_payment,False
TXNL20230020140,ACC0098681,2023-11-27,04:10:53,366.44,Debit,Completed,Loan Payment - LN2023DIG009358,False,,2.5,,Automated,LN2023DIG009358,IND23010609,Vehicle Loan,standard_payment,False
TXNL20230020141,ACC0098681,2023-12-27,02:02:05,366.44,Debit,Completed,Loan Payment - LN2023DIG009358,False,,2.5,,Automated,LN2023DIG009358,IND23010609,Vehicle Loan,standard_payment,False
TXNL20230020142,ACC0117218,2023-12-02,04:20:12,110.37,Debit,Completed,Loan Payment - LN2023LMF009362,False,,2.5,,Automated,LN2023LMF009362,IND23010613,Vehicle Loan,standard_payment,False
TXNL20230020143,ACC0081160,2023-05-02,04:37:33,381.51,Debit,Completed,Loan Payment - LN2023BRM009365,False,,2.5,,Automated,LN2023BRM009365,IND23010616,Personal Loan,standard_payment,False
TXNL20230020144,ACC0081160,2023-06-02,04:21:44,381.51,Debit,Completed,Loan Payment - LN2023BRM009365,False,,2.5,,Automated,LN2023BRM009365,IND23010616,Personal Loan,standard_payment,False
TXNL20230020145,ACC0081160,2023-07-02,04:47:06,381.51,Debit,Completed,Loan Payment - LN2023BRM009365,False,,2.5,,Automated,LN2023BRM009365,IND23010616,Personal Loan,standard_payment,False
TXNL20230020146,ACC0081160,2023-08-02,02:26:07,381.51,Debit,Completed,Loan Payment - LN2023BRM009365,False,,2.5,,Automated,LN2023BRM009365,IND23010616,Personal Loan,standard_payment,False
TXNL20230020147,ACC0081160,2023-09-02,02:35:15,381.51,Debit,Completed,  Loan Payment - LN2023BRM009365  ,False,,2.5,,Automated,LN2023BRM009365,IND23010616,Personal Loan,standard_payment,False
TXNL20230020148,ACC0081160,2023-10-02,02:38:54,381.51,Debit,Completed,Loan Payment - LN2023BRM009365,False,,2.5,,Automated,LN2023BRM009365,IND23010616,Personal Loan,standard_payment,False
TXNL20230020149,ACC0081160,2023-11-02,04:46:35,381.51,Debit,Completed,Loan Payment - LN2023BRM009365,False,,2.5,,Automated,LN2023BRM009365,IND23010616,Personal Loan,standard_payment,False
TXNL20230020150,ACC0081160,2023-12-02,02:35:35,400.59,Debit,Completed,Loan Payment - LN2023BRM009365- Late Payment (Fee: R19.08),False,,2.5,,Automated,LN2023BRM009365,IND23010616,Personal Loan,late_payment,False
TXNL20230020151,ACC0109983,2023-09-01,02:24:13,13.64,Debit,Completed,Loan Payment - LN2023APP009366,False,,2.5,,Automated,LN2023APP009366,IND23010617,Home Loan,standard_payment,False
TXNL20230020152,ACC0109983,2023-10-01,03:29:35,13.64,Debit,Completed,Loan Payment - LN2023APP009366,False,,2.5,,,LN2023APP009366,IND23010617,Home Loan,standard_payment,False
TXNL20230020153,ACC0109983,2023-11-01,02:00:18,0,Debit,Completed,Loan Payment - LN2023APP009366,False,,2.5,,Automated,LN2023APP009366,IND23010617,Home Loan,standard_payment,False
TXNL20230020154,ACC0109983,2023-12-01,03:37:19,13.64,Debit,Completed,Loan Payment - LN2023APP009366,False,,2.5,,Automated,LN2023APP009366,IND23010617,Home Loan,standard_payment,False
TXNL20230020155,ACC0092797,2023-12-28,02:03:55,4259.38,Debit,Completed,Loan Payment - LN2023APP009367- Extra Principal Payment,False,,2.5,,Automated,LN2023APP009367,IND23010619,Vehicle Loan,extra_payment,False
TXNL20230020156,ACC0092797,2023-10-26,03:59:06,1605.76,Debit,,Loan Payment - LN2023DIG009368,False,,2.5,,Automated,LN2023DIG009368,IND23010619,Personal Loan,standard_payment,False
TXNL20230020157,ACC0092797,2023-11-26,03:27:58,1605.76,Debit,Completed,Loan Payment - LN2023DIG009368,False,,2.5,,Automated,LN2023DIG009368,IND23010619,Personal Loan,standard_payment,False
TXNL20230020158,ACC0092797,2023-12-26,03:38:29,1082.5,Debit,Completed,Loan Payment - LN2023DIG009368- Partial Payment,False,,2.5,,Mobile,LN2023DIG009368,IND23010619,Personal Loan,partial_payment,False
TXNL20230020159,ACC0101777,2023-12-28,03:55:50,1276.23,Debit,Completed,Loan Payment - LN2023DIG009369,False,,2.5,,Automated,LN2023DIG009369,IND23010620,Home Loan,standard_payment,False
TXNL20230020160,ACC0101777,2023-12-01,02:31:38,828.29,Debit,Completed,Loan Payment - LN2023LMF009370,False,,2.5,,Automated,LN2023LMF009370,IND23010620,Personal Loan,standard_payment,False
TXNL20230020161,ACC0076355,2023-12-02,04:25:50,119.04,Debit,Completed,Loan Payment - LN2023DIG009371,False,,2.5,,Automated,LN2023DIG009371,IND23010621,Vehicle Loan,standard_payment,False
TXNL20230020162,ACC0076355,2023-12-26,01:07:26,68.64,Debit,Completed,Loan Payment - LN2023LMF009372,False,,2.5,,Mobile,LN2023LMF009372,IND23010621,Personal Loan,standard_payment,False
TXNL20230020163,ACC0099338,2023-09-27,04:30:31,280.23999999999995,Debit,Completed,Loan Payment - LN2023DIG009374- Late Payment (Fee: R13.34),False,,2.5,,Automated,LN2023DIG009374,IND23010623,Home Loan,late_payment,False
TXNL20230020164,ACC0099338,2023-10-27,03:52:19,266.9,Debit,Completed,Loan Payment - LN2023DIG009374,False,,2.5,,Automated,LN2023DIG009374,IND23010623,Home Loan,standard_payment,False
TXNL20230020165,ACC0099338,2023-11-27,04:22:50,266.9,Debit,Completed,Loan Payment - LN2023DIG009374,False,,2.5,,Mobile,LN2023DIG009374,IND23010623,Home Loan,standard_payment,False
TXNL20230020166,ACC0099338,2023-12-27,03:07:04,280.23999999999995,Debit,Completed,Loan Payment - LN2023DIG009374- Late Payment (Fee: R13.34),False,,2.5,,Automated,LN2023DIG009374,IND23010623,Home Loan,late_payment,False
TXNL20230020167,ACC0106550,2023-11-26,04:59:47,1383.43,Debit,Completed,Loan Payment - LN2023APP009377,False,,2.5,,Automated,LN2023APP009377,IND23010626,Personal Loan,standard_payment,False
TXNL20230020168,ACC0106550,2023-12-26,03:53:58,1383.43,Debit,Completed,Loan Payment - LN2023APP009377,False,,2.5,,Automated,LN2023APP009377,IND23010626,Personal Loan,standard_payment,False
TXNL20230020169,ACC0153403,2023-11-28,04:45:40,208.86,Debit,Completed,Loan Payment - LN2023DIG009378,False,,2.5,,Automated,LN2023DIG009378,IND23010629,Vehicle Loan,standard_payment,False
TXNL20230020170,ACC0153403,2023-12-28,02:24:19,208.86,Debit,Cancelled,Loan Payment - LN2023DIG009378,False,,2.5,,Automated,LN2023DIG009378,IND23010629,Vehicle Loan,standard_payment,False
TXNL20230020171,ACC0104573,2023-12-01,03:42:14,485.94,Debit,Completed,Loan Payment - LN2023APP009380,False,,2.5,,Automated,LN2023APP009380,IND23010632,Home Loan,standard_payment,False
TXNL20230020172,ACC0117021,2023-11-26,03:33:17,204.51,Debit,Completed,Loan Payment - LN2023DIG009381,False,,2.5,,Automated,LN2023DIG009381,IND23010633,Home Loan,standard_payment,False
TXNL20230020173,ACC0117021,2023-12-26,04:35:14,204.51,Debit,Completed,Loan Payment - LN2023DIG009381,False,,2.5,,Automated,LN2023DIG009381,IND23010633,Home Loan,standard_payment,False
TXNL20230020174,ACC0117021,2023-11-27,04:33:39,234.84,Debit,Completed,Loan Payment - LN2023DIG009382,False,,2.5,,Automated,LN2023DIG009382,IND23010633,Home Loan,standard_payment,False
TXNL20230020175,ACC0117021,2023-12-27,02:24:27,234.84,Debit,Completed,Loan Payment - LN2023DIG009382,False,,2.5,,Automated,LN2023DIG009382,IND23010633,Home Loan,standard_payment,False
TXNL20230020176,ACC0115492,2023-11-02,04:13:58,547.7,Debit,Completed,Loan Payment - LN2023APP009383,False,,2.5,,Automated,LN2023APP009383,IND23010634,Personal Loan,standard_payment,False
TXNL20230020177,ACC0115492,2023-12-02,03:33:34,547.7,Debit,Completed,Loan Payment - LN2023APP009383,False,,2.5,,Automated,LN2023APP009383,IND23010634,Personal Loan,standard_payment,False
TXNL20230020178,ACC0115492,2023-10-26,04:15:42,437.51,Debit,Completed,Loan Payment - LN2023APP009384,False,,2.5,,Online,LN2023APP009384,IND23010634,Personal Loan,standard_payment,False
TXNL20230020179,ACC0115492,2023-11-26,04:15:18,437.51,Debit,Completed,Loan Payment - LN2023APP009384,False,,2.5,,Automated,LN2023APP009384,IND23010634,Personal Loan,standard_payment,False
TXNL20230020180,ACC0115492,2023-12-26,04:54:54,437.51,Debit,Completed,Loan Payment - LN2023APP009384,False,,2.5,,Automated,LN2023APP009384,IND23010634,Personal Loan,standard_payment,False
TXNL20230020181,ACC0078404,2023-07-01,02:47:18,509.31,Debit,Completed,Loan Payment - LN2023DIG009385,False,,2.5,,Automated,LN2023DIG009385,IND23010635,Home Loan,standard_payment,False
TXNL20230020182,ACC0078404,2023-08-01,02:12:49,509.31,Debit,Completed,Loan Payment - LN2023DIG009385,False,,2.5,,Automated,LN2023DIG009385,IND23010635,Home Loan,standard_payment,False
TXNL20230020183,ACC0078404,2023-09-01,02:41:24,509.31,Debit,Completed,Loan Payment - LN2023DIG009385,True,,10.0,,Online,LN2023DIG009385,IND23010635,Home Loan,standard_payment,False
TXNL20230020184,ACC0078404,2023-10-01,04:44:52,R509.31,Debit,Completed,Loan Payment - LN2023DIG009385,False,,2.5,,Automated,LN2023DIG009385,IND23010635,Home Loan,standard_payment,False
TXNL20230020185,ACC0078404,2023-11-01,02:11:51,509.31,Debit,Completed,Loan Payment - LN2023DIG009385,False,,2.5,,Automated,LN2023DIG009385,IND23010635,Home Loan,standard_payment,False
TXNL20230020186,ACC0078404,2023-12-01,03:47:09,509.31,Debit,Completed,Loan Payment - LN2023DIG009385,False,,2.5,,Automated,LN2023DIG009385,IND23010635,Home Loan,standard_payment,False
TXNL20230020187,ACC0079190,2023-12-28,04:29:05,1.22,Debit,Completed,Loan Payment - LN2023LMF009387,False,,2.5,,Automated,LN2023LMF009387,IND23010636,Personal Loan,standard_payment,False
 TXNL20230020188 ,ACC0112919,2023-11-26,03:29:03,-511.63,Debit,Completed,Loan Payment - LN2023APP009388,False,,2.5,,Automated,LN2023APP009388,IND23010638,Vehicle Loan,standard_payment,False
TXNL20230020189,ACC0112919,2023-12-26,04:43:46,511.63,Debit,Cancelled,Loan Payment - LN2023APP009388,False,,2.5,,Automated,LN2023APP009388,IND23010638,Vehicle Loan,standard_payment,False
TXNL20230020190,ACC0106322,2023-11-26,02:38:40,8.74,Debit,Completed,Loan Payment - LN2023LMF009390,False,,2.5,,Online,LN2023LMF009390,IND23010640,Home Loan,standard_payment,False
TXNL20230020191,ACC0106322,2024-13-45,04:45:41,8.74,Debit,Completed,Loan Payment - LN2023LMF009390,False,,2.5,,Automated,LN2023LMF009390,IND23010640,Home Loan,standard_payment,False
TXNL20230020192,ACC0114487,2023-07-26,03:11:27,6261.85,Debit,Completed,Loan Payment - LN2023LMF009391,False,,2.5,,Automated,LN2023LMF009391,IND23010641,Vehicle Loan,standard_payment,False
TXNL20230020193,ACC0114487,2023-08-26,03:09:08,6261.85,Debit,Completed,Loan Payment - LN2023LMF009391,False,,2.5,,Automated,LN2023LMF009391,IND23010641,Vehicle Loan,standard_payment,False
TXNL20230020194,ACC0114487,2023-09-26,02:26:29,6261.85,Debit,Completed,Loan Payment - LN2023LMF009391,False,,2.5,,Automated,LN2023LMF009391,IND23010641,Vehicle Loan,standard_payment,False
TXNL20230020195,ACC0114487,2023-10-26,03:58:32,6261.85,Debit,Completed,Loan Payment - LN2023LMF009391,False,,2.5,,Automated,LN2023LMF009391,IND23010641,Vehicle Loan,standard_payment,False
TXNL20230020196,ACC0114487,2023-11-26,04:54:20,6261.85,Debit,Completed,Loan Payment - LN2023LMF009391,False,,2.5,,Automated,LN2023LMF009391,IND23010641,Vehicle Loan,standard_payment,False
TXNL20230020197,ACC0114487,2023-12-26,03:29:41,6574.9400000000005,Debit,Completed,Loan Payment - LN2023LMF009391- Late Payment (Fee: R313.09),False,,2.5,,Online,LN2023LMF009391,IND23010641,Vehicle Loan,late_payment,False
TXNL20230020198,ACC0075980,2023-09-27,03:22:54,216.78,Debit,Completed,Loan Payment - LN2023APP009392,False,,2.5,,Automated,LN2023APP009392,IND23010643,Personal Loan,standard_payment,False
TXNL20230020199,ACC0075980,2023-10-27,03:58:48,216.78,Debit,Completed,Loan Payment - LN2023APP009392,False,,2.5,,Online,LN2023APP009392,IND23010643,Personal Loan,standard_payment,False
TXNL20230020200,ACC0075980,2023-11-27,03:18:15,216.78,Debit,Completed,Loan Payment - LN2023APP009392,False,,2.5,,Automated,LN2023APP009392,IND23010643,Personal Loan,standard_payment,False
TXNL20230020201,ACC0075980,2023-12-27,,216.78,Debit,Failed,Loan Payment - LN2023APP009392,False,,2.5,,Automated,LN2023APP009392,IND23010643,Personal Loan,standard_payment,False
TXNL20230020202,ACC0075980,2023-10-26,03:57:01,165.67,Debit,Completed,Loan Payment - LN2023APP009393,False,,2.5,,Automated,LN2023APP009393,IND23010643,Personal Loan,standard_payment,False
TXNL20230020203,ACC0075980,2023-11-26,04:15:21,119.61,Debit,Failed,Loan Payment - LN2023APP009393- Partial Payment,False,,2.5,,Automated,LN2023APP009393,IND23010643,Personal Loan,partial_payment,False
TXNL20230020204,ACC0075980,2023-12-26,03:06:48,165.67,Debit,Completed,Loan Payment - LN2023APP009393,False,,2.5,,Automated,LN2023APP009393,IND23010643,Personal Loan,standard_payment,False
TXNL20230020205,ACC0105246,2023-10-01,03:04:01,39.03,Debit,Completed,Loan Payment - LN2023BRK009394,False,,2.5,,Automated,LN2023BRK009394,IND23010644,Vehicle Loan,standard_payment,False
TXNL20230020206,ACC0105246,2023-11-01,03:01:45,39.03,Debit,Completed,Loan Payment - LN2023BRK009394,False,,2.5,,Automated,LN2023BRK009394,IND23010644,Vehicle Loan,standard_payment,False
TXNL20230020207,ACC0105246,2023-12-01,02:21:35,39.03,Debit,Completed,Loan Payment - LN2023BRK009394,False,,2.5,,Automated,LN2023BRK009394,IND23010644,Vehicle Loan,standard_payment,False
TXNL20230020208,ACC0116840,2023-11-01,04:07:57,44.21,Debit,Completed,Loan Payment - LN2023LMF009395,False,,2.5,,Automated,LN2023LMF009395,IND23010645,Personal Loan,standard_payment,False
TXNL20230020209,ACC0116840,2023-12-01,04:18:09,44.21,Debit,Failed,Loan Payment - LN2023LMF009395,False,,2.5,,Automated,LN2023LMF009395,IND23010645,Personal Loan,standard_payment,False
TXNL20230020210,ACC0080806,2023-10-28,02:36:17,240.01,Debit,Completed,Loan Payment - LN2023LMF009396,False,,2.5,,Automated,LN2023LMF009396,IND23010647,Home Loan,standard_payment,False
TXNL20230020211,ACC0080806,2023-11-28,03:38:40,240.01,Debit,Completed,Loan Payment - LN2023LMF009396,False,,2.5,,Automated,LN2023LMF009396,IND23010647,Home Loan,standard_payment,False
TXNL20230020212,ACC0080806,2023-12-28,03:59:41,240.01,Debit,Completed,Loan Payment - LN2023LMF009396,False,,2.5,,Automated,LN2023LMF009396,IND23010647,Home Loan,standard_payment,False
TXNL20230020213,ACC0090598,2023-11-28,03:09:40,489.1,Debit,Completed,Loan Payment - LN2023LMF009397,False,,2.5,,Automated,LN2023LMF009397,IND23010649,Home Loan,standard_payment,False
