review_id,booking_id,customer_id,hotel_id,room_id,overall_rating,cleanliness_rating,staff_service_rating,comfort_rating,location_rating,value_rating,review_text,review_date,review_timestamp,platform,booking_status_at_review,helpfulness_score,helpful_votes,unhelpful_votes,total_votes,helpfulness_level,has_response,response_date,response_text,response_by,sentiment,review_length,verification_status,trip_type,created_at,updated_at
64f0973f-9924-425d-8b0b-dc2b063bcbcf,a1606fc2-b225-42a8-a1d5-a4e19338e7b2,C0001000939,1f052317-a69e-443c-970a-d0ce7fdfee16,8e5e9c22-1397-4e16-99c7-12e991e3b0a7,3.0,3,2,3,2,2,Staff seemed indifferent and unhelpful. The room was cozy and had everything we needed. Might consider returning if improvements are made.,2022-12-26,2022-12-26 00:00:00,Hotel Website,CHECKED_OUT,0.4,19,29,48,somewhat_helpful,False,,,,neutral,138,Unverified,Family,2022-12-26 00:00:00,2022-12-26 00:12:00
a270bff1-2106-4836-b10f-99b5ffc89ec5,24bcb790-245b-4d44-8ae6-9129382af370,C0001001457,93f89bf5-e5f1-4f68-8656-09f7162e8235,bab20d30-c231-49aa-96b6-1b79d9d85e9b,3.5,3,4,3,3,3,The staff went above and beyond to make our stay perfect. The bed was uncomfortable and we had trouble sleeping. Might consider returning if improvements are made.,2022-06-14,2022-06-14 00:00:00,Expedia,CHECKED_OUT,0.4,17,27,44,somewhat_helpful,False,,,,positive,163,Unverified,Family,2022-06-14 00:00:00,2022-06-14 00:40:00
7a946df8-c1e5-4c02-af0b-fb6467b79e19,f2a201ab-786a-469f-b44e-c82c3e257f74,C0001002094,1f052317-a69e-443c-970a-d0ce7fdfee16,93bfec0f-3576-4d3e-9e91-04fba0f95380,5.0,5,5,5,5,5,Excellent value for the quality provided. Outstanding service from check-in to check-out. Perfect base for exploring the city. One of our best hotel experiences ever. Would recommend to friends and family.,2022-09-01,2022-09-01 00:00:00,Booking.com,CHECKED_OUT,0.624,23,15,38,somewhat_helpful,False,,,,positive,205,Verified,Family,2022-09-01 00:00:00,2022-09-01 00:49:00
0f17d07a-f849-492c-a725-a210e16456ea,642557e6-dcca-4db5-88b7-e38e84737d3a,C0001003964,d9351079-2735-48d4-806a-036feb20d510,43a1d204-1be1-4667-b8c6-ac8de79634bf,5.0,5,5,5,5,5,The amenities and service made it a great value. Perfect location with easy access to everything. Impeccably clean with attention to every detail. Already planning our next visit. Would recommend to friends and family.,2022-08-15,2022-08-15 00:00:00,TripAdvisor,CHECKED_OUT,1.0,40,0,40,very_helpful,False,,,,positive,218,Verified,Family,2022-08-15 00:00:00,2022-08-15 00:47:00
b1eee66f-7579-478a-9bec-936687e62285,732f82a6-6c58-4f9b-b413-2d75ab373576,C0001000249,3ecfc097-5a1c-4e7a-af27-4c9d1640128e,7961bcb0-abbc-4ce8-81b6-91aa43436bab,2.0,1,2,1,2,2,"Terrible service experience from start to finish. Housekeeping did an excellent job keeping everything tidy. Location was inconvenient and noisy. Unfortunately, we experienced neighbor noise during our stay. Would not recommend based on our experience.",2022-03-08,2022-03-08 00:00:00,Google Reviews,CHECKED_OUT,0.84,0,1,1,helpful,False,,,,negative,252,Verified,Leisure,2022-03-08 00:00:00,2022-03-08 00:20:00
d4e2c463-76b6-4ac6-8159-d2469d8fd6cf,57371351-0889-4924-989f-49bb9c42b956,C0001004082,940ab2e0-4917-43dc-88de-5c1e52f01349,2fd9b37a-4168-4a93-97fd-9a6d2020d661,5.0,5,5,5,4,5,The concierge was incredibly knowledgeable and helpful. Perfectly comfortable for both work and relaxation. One of our best hotel experiences ever. Would recommend to friends and family.,2022-07-29,2022-07-29 00:00:00,Hotel Website,CHECKED_OUT,0.52,20,19,39,somewhat_helpful,False,,,,positive,186,Unverified,Family,2022-07-29 00:00:00,2022-07-29 00:42:00
393f3204-037b-4b30-8501-959dd6977209,410ffca7-533e-4f2b-94e8-33449ee6c437,C0001002366,cc3acdad-11d2-445b-97ab-817695d9c105,e348179b-a01d-4a84-b807-e8623ec7f1ae,2.5,3,3,3,2,3,"Terrible location choice for our needs. Housekeeping missed several spots during cleaning. Would not recommend based on value. Unfortunately, we experienced hair during our stay. Would not recommend based on our experience.",2022-11-12,2022-11-12 00:00:00,Google Reviews,CHECKED_OUT,0.12,2,17,19,not_helpful,False,,,,negative,223,Verified,Family,2022-11-12 00:00:00,2022-11-12 00:05:00
6ac758d2-a4be-436a-87f1-258b2e5aac18,99832c2f-541d-4acf-8071-d9020d5fe517,C0001003635,41d2f7ff-657f-4a6a-8dd1-a841c5b27500,deb91384-9193-4ff7-a68e-992a6c3ef8d2,4.5,5,4,5,5,5,Staff were present but not particularly engaging. The amenities and service made it a great value. Already planning our next visit.,2022-07-14,2022-07-14 00:00:00,Booking.com,CHECKED_OUT,0.4,3,6,9,somewhat_helpful,False,,,,positive,131,Verified,Leisure,2022-07-14 00:00:00,2022-07-14 00:21:00
e8a8d605-0009-46a9-9334-e5304b790273,04bbf1f1-745c-4c17-a8cc-7858ebee80d2,C0001000869,41d2f7ff-657f-4a6a-8dd1-a841c5b27500,869148d5-0ecf-4f38-b0a5-d332eeb95e95,4.0,4,4,4,4,3,Very comfortable room with perfect temperature control. Great neighborhood with plenty of dining options nearby. Exceptionally friendly and helpful staff at every turn.,2022-05-21,2022-05-21 00:00:00,Hotel Website,CHECKED_OUT,0.9,40,5,45,very_helpful,False,,,,positive,168,Verified,Leisure,2022-05-21 00:00:00,2022-05-21 00:11:00
7155edf6-cac8-4947-b9b0-8b4b949a74e7,6d0e86c5-e3c1-4acc-b7e5-dc047b87e17a,C0001004181,1f052317-a69e-443c-970a-d0ce7fdfee16,42593557-b80b-4e0f-9904-f19f556571fa,5.0,5,5,5,5,5,Loved the comfortable bedding and peaceful atmosphere. Would definitely return for the price and quality. One of our best hotel experiences ever. Would recommend to friends and family.,2022-09-21,2022-09-21 00:00:00,Booking.com,CHECKED_OUT,1.0,17,0,17,very_helpful,False,,,,positive,184,Unverified,Family,2022-09-21 00:00:00,2022-09-21 00:16:00
7249233e-9592-4015-a784-6baf5e6faf82,efd587f1-bd3e-4963-a2e8-2f0d73820da7,C0001001791,0135ec0c-b013-43a1-a93e-9d9e4ef334e5,db6bc37d-c487-42e5-886a-563b82010e88,3.5,3,4,2,2,1,Outstanding service from check-in to check-out. The bed was uncomfortable and we had trouble sleeping. Might consider returning if improvements are made.,2022-07-22,2022-07-22 00:00:00,Hotel Website,CHECKED_OUT,0.4,2,5,7,somewhat_helpful,False,,,,negative,153,Verified,Business,2022-07-22 00:00:00,2022-07-22 00:16:00
a81890b7-ef7c-4c7f-8655-2d3d024330ee,b5d538a0-5a30-4bc8-b8b7-0e7eee7dc5df,C0001002183,f86b921c-ec95-46d3-9613-0c7ef41988dd,35a0e5fa-25ad-4fe6-a301-f5783724816b,5.0,5,5,5,5,5,Perfect location with easy access to everything. Great value compared to other hotels in the area. The room was cozy and had everything we needed. Exceeded all our expectations.,2022-03-22,2022-03-22 00:00:00,Hotel Website,CHECKED_OUT,0.9099999999999999,15,2,17,helpful,False,,,,positive,177,Verified,Family,2022-03-22 00:00:00,2022-03-22 00:47:00
70aa459a-6c40-4ebd-b65f-abc16a9946be,34beb4fa-c69f-4e9d-9b98-f1d5ce02d1a8,C0001000475,558507fd-547a-4b3d-a9a7-d15f573034fe,5381bbae-0445-46cc-96bc-f5e7e9de263c,4.0,4,4,4,4,4,The cleanliness was outstanding throughout our stay. Outstanding service from check-in to check-out. Would recommend to friends and family.,2022-05-19,2022-05-19 00:00:00,Hotel Website,CHECKED_OUT,0.9,41,5,46,very_helpful,False,,,,positive,139,Verified,Leisure,2022-05-19 00:00:00,2022-05-19 00:15:00
e350ca1c-14d6-441b-873e-704fcabc5d55,4f5f5e4c-7b66-4bcf-8919-6af2eac4a60a,C0001003985,940ab2e0-4917-43dc-88de-5c1e52f01349,af37baf6-497c-47ca-8fde-2650ff80d028,5.0,5,5,5,5,5,Housekeeping did an excellent job keeping everything tidy. Staff made us feel like VIPs throughout our stay. Perfectly comfortable for both work and relaxation. One of our best hotel experiences ever. Would recommend to friends and family.,2023-01-28,2023-01-28 00:00:00,Expedia,CHECKED_OUT,0.624,3,2,5,somewhat_helpful,False,,,,positive,239,Unverified,Leisure,2023-01-28 00:00:00,2023-01-28 00:24:00
f65e109d-f95b-4b36-9288-e3e3d8596d35,d72e6ebb-755a-4ad1-8c21-faeeb55aa69c,C0001004334,d9351079-2735-48d4-806a-036feb20d510,5fbd7d70-52b1-4944-8442-7a40ad34bd6b,3.0,3,3,3,3,3,One of the cleanest hotels I've ever stayed at. Reasonable value for what we paid.,2022-08-25,2022-08-25 00:00:00,Hotel Website,CHECKED_OUT,0.7,2,2,4,helpful,False,,,,neutral,82,Verified,Family,2022-08-25 00:00:00,2022-08-25 00:01:00
fc892b0c-d28d-4f82-839a-6d9c08d36685,ebeb64b7-0303-42f3-90ce-7fbc839013ff,C0001003186,1ef1ff2b-5d99-4f4f-b516-95556b570964,ac81f95a-9a69-489e-ae25-a76ca616e500,4.0,4,4,4,3,4,Impeccably clean with attention to every detail. Very comfortable room with perfect temperature control. The staff went above and beyond to make our stay perfect. Would recommend to friends and family.,2022-04-22,2022-04-22 00:00:00,Booking.com,CHECKED_OUT,0.84,10,3,13,helpful,False,,,,positive,201,Verified,Couple,2022-04-22 00:00:00,2022-04-22 00:33:00
ef97513a-2a88-4c89-a7f2-af6192a7fd51,5c8faf22-8977-43d0-b06a-ba6c0c22ccc6,C0001000779,0135ec0c-b013-43a1-a93e-9d9e4ef334e5,6b97a792-9993-4475-be76-0fd8f0fecaf5,3.0,3,3,3,3,3,Value was average for this type of hotel. Room was clean but could use some updates. Might consider returning if improvements are made.,2022-07-25,2022-07-25 00:00:00,Booking.com,CHECKED_OUT,0.1,2,20,22,not_helpful,False,,,,neutral,135,Verified,Family,2022-07-25 00:00:00,2022-07-25 00:27:00
902b9642-c0e4-4217-bafb-2064cadcb4f0,ac771368-1aa6-438e-a988-43b5dee254c4,C0001003581,82958c98-18a5-4f9a-9695-04f292b4abb2,3df4998e-b91e-4851-944d-dd14de903b2c,3.0,3,3,3,3,3,Perfectly comfortable for both work and relaxation. The concierge was incredibly knowledgeable and helpful. Might consider returning if improvements are made.,2022-06-20,2022-06-20 00:00:00,Google Reviews,CHECKED_OUT,0.7,2,2,4,helpful,True,2022-06-23,Thank you for your feedback. We're glad you enjoyed aspects of your stay.,General Manager,neutral,158,Unverified,Family,2022-06-20 00:00:00,2022-06-20 00:34:00
5e018a90-5e60-4064-a1d1-203c4d5a0927,44e64bb7-9397-4ab6-b416-e9c3443ec5f1,C0001002436,1ef1ff2b-5d99-4f4f-b516-95556b570964,852f95c5-8fe2-4c15-9ed0-871ee9d17ffe,2.5,2,2,3,3,2,Decent location for our business needs. Room served its purpose for sleeping.,2022-06-08,2022-06-08 00:00:00,Hotel Website,NO_SHOW,0.9,1,1,2,very_helpful,False,,,,negative,77,Unverified,Leisure,2022-06-08 00:00:00,2022-06-08 00:31:00
32c1b557-5952-4fbb-849e-89d79044ce7a,cb233cca-c4df-4e50-84fb-abb5c73c0238,C0001002586,1f052317-a69e-443c-970a-d0ce7fdfee16,8c0cad89-1c69-4c5c-befa-7a00d8c471b4,5.0,5,5,4,5,5,Impeccably clean with attention to every detail. Loved the comfortable bedding and peaceful atmosphere. Exceeded all our expectations.,2022-11-17,2022-11-17 00:00:00,Booking.com,CHECKED_OUT,0.52,6,6,12,somewhat_helpful,False,,,,positive,134,Verified,Business,2022-11-17 00:00:00,2022-11-17 00:07:00
098abd5a-d2fb-430c-af90-7fb7e436f03e,23012336-849a-4a8d-be6e-0b90254d11c5,C0001000531,2698433a-0c7a-410f-a90f-f5d2f51f7243,b317a2a7-a31e-4c69-828c-0e0e35a560b4,2.0,1,1,1,2,2,"Staff seemed indifferent and unhelpful. Would not recommend based on value. Unfortunately, we experienced no hot water during our stay. Would not recommend based on our experience.",2022-10-20,2022-10-20 00:00:00,Booking.com,CHECKED_OUT,0.9,27,4,31,very_helpful,False,,,,negative,180,Verified,Family,2022-10-20 00:00:00,2022-10-20 00:17:00
948bfaef-48de-47e3-bdc3-83d955ab7fbc,f2c8e4b1-aac2-4d0b-887b-b60ac08e472a,C0001002946,2698433a-0c7a-410f-a90f-f5d2f51f7243,4ede09f0-7cc8-43bf-b9d4-e93d514d9444,4.5,5,4,5,5,4,The cleanliness was outstanding throughout our stay. Exceptionally friendly and helpful staff at every turn. Already planning our next visit.,2022-09-07,2022-09-07 00:00:00,TripAdvisor,CHECKED_OUT,0.9,41,5,46,very_helpful,True,2022-09-09,Thank you for your wonderful feedback! We're delighted you enjoyed your stay.,Hotel Manager,positive,141,Verified,Leisure,2022-09-07 00:00:00,2022-09-07 00:45:00
1b47c17c-35b7-4f1f-b74b-3abaa2f29ebf,c11f6158-584e-4233-b926-6b7e17e6c5ea,C0001002213,d9351079-2735-48d4-806a-036feb20d510,acb5f482-93b0-4df4-be6a-3c339635e820,2.5,2,1,2,2,1,"Very uncomfortable stay overall. Overpriced for the quality provided. Unfortunately, we experienced construction during our stay. Would not recommend based on our experience.",2022-03-03,2022-03-03 00:00:00,Google Reviews,CHECKED_OUT,0.9,27,4,31,very_helpful,True,2022-03-06,We sincerely apologize for not meeting your expectations. Please contact our manager to discuss your concerns.,Hotel Manager,neutral,174,Verified,Business,2022-03-03 00:00:00,2022-03-03 00:16:00
cce9e38d-1450-45be-9d02-02e09a447166,da5fbf91-efde-4840-8dd7-538a515cf5d0,C0001003401,93f89bf5-e5f1-4f68-8656-09f7162e8235,0f08f3ad-4f2e-475f-aaab-652ad09091b2,2.5,2,2,1,2,1,Definitely not worth the price we paid. The bed was uncomfortable and we had trouble sleeping. Would not recommend based on our experience.,2022-05-20,2022-05-20 00:00:00,Booking.com,CHECKED_OUT,0.7,27,12,39,helpful,True,2022-05-25,Thank you for bringing these issues to our attention. We take all feedback seriously and will address them.,Hotel Manager,neutral,139,Verified,Business,2022-05-20 00:00:00,2022-05-20 00:49:00
625f0d93-22a7-4f98-a7e5-007cacc173e3,bda68d76-dfb8-45b0-b4fd-7f18d28d6d1d,C0001002302,15169fca-5f59-4bd3-8909-6ae505821ea0,0809df0b-8e6d-4272-9ee7-2e1a34fd5428,2.0,1,1,2,1,1,Decent location for our business needs. Very uncomfortable stay overall.,2022-07-03,2022-07-03 00:00:00,Hotel Website,NO_SHOW,0.1,2,20,22,not_helpful,False,,,,positive,72,Verified,Leisure,2022-07-03 00:00:00,2022-07-03 00:27:00
ff758e55-736e-4fc6-a692-a9fb9532ecc1,05f7bcf0-b090-4608-bdb5-0d94cd9dd868,C0001000253,5b08fb70-0e9e-4581-9704-6f2ad41af4da,cf60300b-df6a-4275-80f4-520eead8717b,5.0,5,4,5,5,5,The concierge was incredibly knowledgeable and helpful. Impeccably clean with attention to every detail. Exceeded all our expectations. Would recommend to friends and family.,2022-09-22,2022-09-22 00:00:00,Hotel Website,CHECKED_OUT,0.9099999999999999,19,2,21,helpful,False,,,,positive,174,Unverified,Business,2022-09-22 00:00:00,2022-09-22 00:50:00
dbfcb92c-d43b-4315-9931-19adbbea791d,8f4a0268-b57e-49fd-b084-d95bd27d9662,C0001000676,2698433a-0c7a-410f-a90f-f5d2f51f7243,a2649827-560a-4132-bc9f-a52cfa38643b,4.0,3,4,3,3,2,Felt like we were overcharged for what we got. Perfect base for exploring the city. Would recommend to friends and family.,2022-08-06,2022-08-06 00:00:00,Hotel Website,CHECKED_OUT,0.1,4,45,49,not_helpful,False,,,,positive,122,Verified,Leisure,2022-08-06 00:00:00,2022-08-06 00:32:00
0de0c5a2-4f36-4bb6-8d0b-65626cd7e586,40254eb7-f039-47f1-81a0-167e773ea774,C0001000598,15169fca-5f59-4bd3-8909-6ae505821ea0,209229e3-4ffb-40a0-b2bb-38abafdb3b64,3.5,4,4,3,3,3,The bed was incredibly comfortable and we slept great. The concierge was incredibly knowledgeable and helpful. Might consider returning if improvements are made.,2022-08-24,2022-08-24 00:00:00,Hotel Website,CHECKED_OUT,0.7,27,12,39,helpful,False,,,,positive,161,Unverified,Couple,2022-08-24 00:00:00,2022-08-24 00:08:00
35a6bb10-141e-477a-80aa-14d516bd2c8e,8bd347ab-32b3-49d4-8d16-f8b9d37f011d,C0001001872,cc3acdad-11d2-445b-97ab-817695d9c105,d68d7eea-9ff0-484f-917a-3e715b6e4c05,3.0,3,3,2,2,2,Exceptionally friendly and helpful staff at every turn. Excellent value for the quality provided. Might consider returning if improvements are made.,2022-02-23,2022-02-23 00:00:00,Hotel Website,CHECKED_OUT,0.9,41,5,46,very_helpful,True,2022-02-26,Thank you for taking the time to share your experience with us.,General Manager,neutral,148,Verified,Couple,2022-02-23 00:00:00,2022-02-23 00:14:00
b6ce5f10-e4fd-4ff7-9ceb-e9980967934a,686af164-6e45-4ebb-b741-f0e1f71009c2,C0001000401,71d501b8-dc26-48e3-820c-40ec6a01592e,d7ee0ff3-7c4f-4017-970e-fbc2e4249149,4.5,3,4,4,4,4,Overpriced for the quality provided. Overall cleanliness was disappointing. Loved the area - felt safe and had great views. Highly recommended to anyone visiting the area. Would recommend to friends and family.,2022-10-11,2022-10-11 00:00:00,Hotel Website,CHECKED_OUT,1.0,30,0,30,very_helpful,False,,,,positive,210,Verified,Business,2022-10-11 00:00:00,2022-10-11 00:06:00
af0a21b4-506b-442a-97c9-68021a23283d,b4a606d4-cfde-464e-b437-105d91e933eb,C0001000304,558507fd-547a-4b3d-a9a7-d15f573034fe,2bdf3363-b17c-449a-be3d-b0e3f72bd84a,4.0,4,3,4,3,3,Constant traffic noise made it hard to sleep. Staff made us feel like VIPs throughout our stay. Would recommend to friends and family.,2022-10-29,2022-10-29 00:00:00,Booking.com,CHECKED_OUT,0.7,24,11,35,helpful,False,,,,positive,134,Verified,Leisure,2022-10-29 00:00:00,2022-10-29 00:03:00
dc42a40c-f876-4494-a287-b98af39ecde9,943ac838-60a2-49a6-b76b-76e4ef46bf39,C0001003161,71d501b8-dc26-48e3-820c-40ec6a01592e,66fb131b-1fb6-4432-b963-2bf3978a3372,4.0,4,4,4,4,4,The room was spotless and very well maintained. Service was adequate but nothing exceptional. Would recommend to friends and family.,2022-07-19,2022-07-19 00:00:00,Expedia,CHECKED_OUT,0.7,26,12,38,helpful,False,,,,positive,132,Verified,Couple,2022-07-19 00:00:00,2022-07-19 00:22:00
94e363d7-5943-4baa-b7e1-9f09ec5da5b5,ef335611-8489-45d4-ba49-89736cf339c0,C0001001348,1f54f7fa-2970-49c4-802b-105de2e71374,1f5ce4a8-2ac9-4f9a-9f82-f9fc95f7b3f4,4.0,4,4,4,4,4,One of the cleanest hotels I've ever stayed at. Perfect base for exploring the city. Great value compared to other hotels in the area. Would recommend to friends and family.,2022-04-06,2022-04-06 00:00:00,Booking.com,CHECKED_OUT,0.1,2,27,29,not_helpful,False,,,,positive,173,Unverified,Business,2022-04-06 00:00:00,2022-04-06 00:29:00
cf87e575-610e-4bd8-ba9d-54983cb899ed,2bb0049f-c9f1-4624-ba65-a88545307f58,C0001000013,41d2f7ff-657f-4a6a-8dd1-a841c5b27500,074bc3ce-4ce3-4e5a-8b96-14e9efd29ded,2.0,2,1,2,1,1,"Definitely not worth the price we paid. Room felt cramped and poorly designed. Unfortunately, we experienced construction during our stay. Would not recommend based on our experience.",2022-12-09,2022-12-09 00:00:00,Booking.com,CHECKED_OUT,0.4,12,19,31,somewhat_helpful,True,2022-12-12,We sincerely apologize for not meeting your expectations. Please contact our manager to discuss your concerns.,Hotel Manager,negative,183,Verified,Leisure,2022-12-09 00:00:00,2022-12-09 00:20:00
cce7ad53-49b8-442d-b586-4e501e9aa2e7,47b138a8-25e0-4402-90df-1bc278fdc9f2,C0001001365,5b08fb70-0e9e-4581-9704-6f2ad41af4da,4dd5dae5-69ba-4be9-90a4-52b8424b36d6,4.5,5,5,4,4,5,Worth every penny for the experience we had. Great neighborhood with plenty of dining options nearby. We will definitely be returning!,2023-02-16,2023-02-16 00:00:00,Booking.com,CHECKED_OUT,0.7,34,15,49,helpful,False,,,,positive,134,Unverified,Leisure,2023-02-16 00:00:00,2023-02-16 00:28:00
b0551f11-107a-4bf7-a434-a0c6f9a4ea68,98bbe7e8-5a57-40c6-b8bd-08eb415b3478,C0001002078,d9351079-2735-48d4-806a-036feb20d510,c9c8efca-10df-4856-ba7e-ad31ec7998b2,3.5,3,4,4,2,2,The concierge was incredibly knowledgeable and helpful. Definitely not worth the price we paid. Acceptable cleanliness for a short stay. Might consider returning if improvements are made.,2022-07-10,2022-07-10 00:00:00,TripAdvisor,NO_SHOW,0.4,9,14,23,somewhat_helpful,False,,,,positive,187,Verified,Leisure,2022-07-10 00:00:00,2022-07-10 00:37:00
4c98c658-0d65-478d-80cc-5acc41238e62,5c522289-191e-4409-8de0-21796fed5891,C0001000569,5a9e196b-0b2e-4885-b4a5-6e0ca34a447f,9424d4cb-1e36-4aee-8557-905dd2df51cd,5.0,5,5,5,5,5,The cleanliness was outstanding throughout our stay. Loved the comfortable bedding and peaceful atmosphere. Worth every penny for the experience we had. One of our best hotel experiences ever.,2022-04-17,2022-04-17 00:00:00,TripAdvisor,CHECKED_OUT,0.9099999999999999,32,4,36,helpful,False,,,,positive,192,Unverified,Leisure,2022-04-17 00:00:00,2022-04-17 00:47:00
0af13ebe-a5e2-4006-aae9-7aa93721ca3f,4419287e-ec24-4050-b7b3-6fff43f82a8e,C0001003824,940ab2e0-4917-43dc-88de-5c1e52f01349,e176f4cb-cb65-46d7-8493-c7bce7371957,5.0,5,5,5,5,5,Exceptionally friendly and helpful staff at every turn. Impeccably clean with attention to every detail. We will definitely be returning! Would recommend to friends and family.,2022-07-05,2022-07-05 00:00:00,Hotel Website,CHECKED_OUT,0.52,25,24,49,somewhat_helpful,False,,,,positive,176,Unverified,Family,2022-07-05 00:00:00,2022-07-05 00:06:00
536450b2-4420-40d1-ab64-81da85977902,5485d298-1ee2-479b-ad7b-402a47afa5ef,C0001000104,1ef1ff2b-5d99-4f4f-b516-95556b570964,26d94767-46b6-41b1-855b-9c9944350e32,3.0,3,3,3,3,3,The cleanliness was outstanding throughout our stay. Perfect base for exploring the city. The amenities and service made it a great value.,2022-08-01,2022-08-01 00:00:00,TripAdvisor,CHECKED_OUT,0.4,19,29,48,somewhat_helpful,False,,,,neutral,138,Verified,Family,2022-08-01 00:00:00,2022-08-01 00:59:00
e05a52e9-c8d8-434a-a036-56b157bf7449,30a016e7-a4c5-4dc7-9678-fd223883a51b,C0001000822,1f54f7fa-2970-49c4-802b-105de2e71374,145b63a9-2c91-44f9-95ed-b85c29b00292,3.0,2,3,1,2,3,"Room was clean but could use some updates. Staff were present but not particularly engaging. Unfortunately, we experienced mold during our stay. Might consider returning if improvements are made.",2022-06-12,2022-06-12 00:00:00,Booking.com,CHECKED_OUT,0.9,40,5,45,very_helpful,False,,,,neutral,195,Verified,Business,2022-06-12 00:00:00,2022-06-12 00:37:00
a9d3b7cb-4504-4bbe-8f78-31b4f96b7807,a748d650-477b-4364-87ad-bbab167d0f6e,C0001000805,0135ec0c-b013-43a1-a93e-9d9e4ef334e5,e99b3129-b530-4456-8392-0eb482d134a5,3.0,3,3,3,3,2,Felt like we were overcharged for what we got. Room temperature was impossible to regulate. Location worked for our purposes.,2022-08-08,2022-08-08 00:00:00,Hotel Website,CHECKED_OUT,0.4,0,1,1,somewhat_helpful,False,,,,neutral,125,Verified,Leisure,2022-08-08 00:00:00,2022-08-08 00:03:00
ab9aa2af-e774-42a7-aa94-95a0f8df3fd9,f60de4e3-1268-4da4-a5d2-15f8f1c1498f,C0001001811,f86b921c-ec95-46d3-9613-0c7ef41988dd,d7eef946-4bb9-486f-8563-6e0db6208614,4.5,5,4,5,4,4,Housekeeping did an excellent job keeping everything tidy. Outstanding service from check-in to check-out. Exceeded all our expectations. Would recommend to friends and family.,2022-07-04,2022-07-04 00:00:00,Hotel Website,CHECKED_OUT,0.7,24,11,35,helpful,True,2022-07-05,Thank you for choosing us and for sharing your positive experience.,Hotel Manager,positive,176,Unverified,Business,2022-07-04 00:00:00,2022-07-04 00:15:00
05085b1f-54a2-4837-8c8c-71721b32cb1c,825b92b0-0459-4c78-b060-4591ede53755,C0001000610,f86b921c-ec95-46d3-9613-0c7ef41988dd,ad3a8593-61c8-48f6-b6df-4e84b0747872,4.0,4,4,4,5,4,Decent value but could be better. Overall cleanliness was disappointing. The staff went above and beyond to make our stay perfect. Would recommend to friends and family.,2022-12-05,2022-12-05 00:00:00,TripAdvisor,CHECKED_OUT,0.4,15,23,38,somewhat_helpful,True,2022-12-06,We appreciate your kind words and look forward to welcoming you back soon.,Hotel Manager,positive,169,Verified,Leisure,2022-12-05 00:00:00,2022-12-05 00:35:00
b6c7a51a-0e96-40ab-80ee-876086e0ad23,cc6d7774-c9f7-4646-8936-de43e7aa6bc7,C0001003625,d9351079-2735-48d4-806a-036feb20d510,cbe099ca-7db9-4c3a-8d11-0a392a69d51e,4.5,4,5,5,5,4,Conveniently located close to attractions and transportation. Worth every penny for the experience we had. Outstanding service from check-in to check-out. We will definitely be returning! Would recommend to friends and family.,2022-12-24,2022-12-24 00:00:00,Expedia,CHECKED_OUT,0.84,0,0,0,helpful,False,,,,positive,226,Verified,Leisure,2022-12-24 00:00:00,2022-12-24 00:37:00
ed39c443-ac26-41a1-ad9e-742f60456c35,008976c2-a58a-445a-8265-df2f170f7371,C0001000668,41d2f7ff-657f-4a6a-8dd1-a841c5b27500,2590f061-d124-4842-8b5e-850f128592c1,4.0,2,4,4,2,1,Perfect base for exploring the city. Would not recommend based on value. The concierge was incredibly knowledgeable and helpful. Would recommend to friends and family.,2022-05-12,2022-05-12 00:00:00,Google Reviews,CHECKED_OUT,0.7,0,0,0,helpful,False,,,,positive,167,Verified,Family,2022-05-12 00:00:00,2022-05-12 00:34:00
2b9cc6ca-1b8e-4cab-a560-13cf05c789f4,bd32e65a-117f-4a83-b7fa-37ea94e6731c,C0001003821,71d501b8-dc26-48e3-820c-40ec6a01592e,cb9764cb-dc97-4476-83f5-44844d71f2f6,2.5,1,2,2,1,2,Acceptable cleanliness for a short stay. The bed was uncomfortable and we had trouble sleeping. Service was slow and unprofessional. Would not recommend based on our experience.,2022-10-18,2022-10-18 00:00:00,TripAdvisor,CHECKED_OUT,0.1,4,40,44,not_helpful,False,,,,negative,177,Unverified,Business,2022-10-18 00:00:00,2022-10-18 00:08:00
7a67dd3d-c0a8-4c70-99a6-d4d4c62b0505,49c626e3-2e9b-4954-ae32-292b09922141,C0001002676,5b08fb70-0e9e-4581-9704-6f2ad41af4da,dd4244f6-980d-4751-a136-35ab318a6051,5.0,5,5,5,5,4,Excellent value for the quality provided. The concierge was incredibly knowledgeable and helpful. We will definitely be returning! Would recommend to friends and family.,2022-11-03,2022-11-03 00:00:00,Other,CHECKED_OUT,0.13,2,16,18,not_helpful,False,,,,positive,169,Verified,Leisure,2022-11-03 00:00:00,2022-11-03 00:36:00
e70027ea-8a41-42d4-9557-98a03646315c,2a4f7e64-03d9-404b-9da7-21e9dc003b06,C0001001328,d9351079-2735-48d4-806a-036feb20d510,83edea8c-c1cc-4d8e-b4f8-d18e2a2dc595,3.0,3,3,3,3,3,"One of the cleanest hotels I've ever stayed at. Staff were present but not particularly engaging. Bed was okay, room temperature was fine. Might consider returning if improvements are made.",2022-05-25,2022-05-25 00:00:00,Hotel Website,CHECKED_OUT,0.9,17,2,19,very_helpful,False,,,,positive,189,Unverified,Business,2022-05-25 00:00:00,2022-05-25 00:18:00
